8.900000154972076416e-02,-1.044999957084655762e+00,1.529999971389770508e-01
6.466666609048843384e-02,-1.077000021934509277e+00,1.066666692495346069e-01
5.666666850447654724e-02,-1.067333340644836426e+00,1.143333315849304199e-01
6.899999827146530151e-02,-1.018666625022888184e+00,1.280000060796737671e-01
9.966666996479034424e-02,-1.029333353042602539e+00,1.369999945163726807e-01
1.406666636466979980e-01,-1.037999987602233887e+00,1.199999973177909851e-01
1.826666593551635742e-01,-1.021333336830139160e+00,1.076666638255119324e-01
1.796666681766510010e-01,-1.046000003814697266e+00,1.046666651964187622e-01
5.066666752099990845e-02,-1.156333327293395996e+00,1.580000072717666626e-01
2.103333324193954468e-01,-1.001999974250793457e+00,1.456666737794876099e-01
2.509999871253967285e-01,-8.436666727066040039e-01,6.899999827146530151e-02
2.236666679382324219e-01,-8.633333444595336914e-01,2.233333326876163483e-02
1.866666674613952637e-01,-1.029999971389770508e+00,8.766666799783706665e-02
2.140000015497207642e-01,-1.125000000000000000e+00,1.533333361148834229e-01
2.373333275318145752e-01,-1.131999969482421875e+00,1.913333386182785034e-01
2.013333290815353394e-01,-1.037999987602233887e+00,1.406666636466979980e-01
2.080000042915344238e-01,-9.649999737739562988e-01,1.026666685938835144e-01
2.039999961853027344e-01,-9.746666550636291504e-01,9.600000083446502686e-02
1.969999969005584717e-01,-1.013666629791259766e+00,1.103333309292793274e-01
1.936666667461395264e-01,-1.021666646003723145e+00,1.299999952316284180e-01
